song_id,platform_id,released_year,language,number_of_comments
8111,Q11831,1982,eng,607
813,Y18081809,2014,eng,15782
1750,V4866,1944,en-GB,1325
771,X9938498,2011,eng,12570
8640,U93575,1935,eng,1203
496,U1295,1980,eng,5137
3056,S229123,1967,,1342
9854,X15398,2005,,1241
7731,P18651980,2014,eng,1920
3404,R1362,-440,eng,864
1893,V15799166,2013,eng,2919
5687,W25573977,2013,eng,4519
7124,W47957,1999,en-US,556
1126,U263145,2005,eng,1192
848,U12555,2001,en-US,2871
2335,S29405093,2016,eng,5840
835,R204042,1999,eng,1207
6077,S20299683,2014,eng,2863
8820,Q8843801,2011,eng,1264
8923,S126583,1933,eng,603
6018,P92250,1992,en-US,275
965,U13517535,2009,eng,8939
7719,S15791403,2013,,1565
5398,P167010,2003,eng,1113
6552,T14964,2007,en-US,1661
2563,R7540092,2010,eng,4917
810,T1087204,2003,eng,949
2198,R587582,1982,en-US,793
5658,Y42909,1976,,381
5472,U7187395,2010,en-US,2280
5554,X28698,1993,eng,196
883,S78433,2000,eng,5908
2812,T402014,2000,,888
3288,Y20316309,2012,ara,4547
373,Y6319,1982,eng,7906
2273,Q29981261,2016,eng,5415
7267,Q140091,1990,eng,1529
3498,R1162022,2006,eng,6182
3409,Q5356711,2008,en-US,1687
1910,Q93101,800,eng,1553
3223,Q13151,2004,en-US,846
3000,P47990,1997,eng,937
6437,W95607,2000,,393
3375,V226706,1981,eng,836
282,Q17061,2002,eng,13905
725,T34084,1991,eng,3844
2696,X413158,1960,eng,375
1843,T9844,2005,eng,4372
8747,Y254799,2003,eng,765
4695,R31862,1637,eng,306
2711,U332775,2007,eng,5087
2157,W286957,1892,eng,2482
1097,U89375,2004,,3056
5626,Q780581,1885,eng,970
7481,S821003,1924,en-US,343
4824,R20663702,2014,eng,3029
3066,U53625,2002,en-US,744
5262,W9397967,2011,eng,3639
1434,V38296,1826,eng,2021
8408,S8712343,2011,eng,1589
9307,Q394841,2004,,728
3313,X2595138,2008,eng,5069
5817,Y21064599,2014,eng,2449
1179,P16690,1966,eng,2783
5896,Q12881141,2011,en-GB,1994
3654,Y6250169,2009,eng,1610
8808,U8575295,2010,eng,597
4443,T2054,1953,eng,1509
1816,R13055592,2012,en-US,7934
4951,P2182780,2005,eng,375
9527,Y10859509,2013,en-CA,2108
8624,V6433836,2009,en-US,765
8114,X9998,1962,eng,1026
7985,U20995,2001,eng,736
5802,Y178599,1939,,133
9968,T554674,1949,,599
6856,X1337448,1978,ger,655
7431,X18718848,2015,eng,2882
3305,U7155145,2010,en-US,1462
7158,U372385,1997,eng,741
8381,Y21414439,2016,eng,4273
7036,P18813530,2013,eng,560
93,X2998,1911,eng,13054
799,S32423,1987,,2687
5302,R9606002,2004,,1203
2054,R5452,2005,eng,1581
2090,Y15309,1994,en-US,1737
6194,P1096390,2007,eng,4211
6208,W12958487,2011,eng,1844
118,S7763,1989,eng,6708
699,W33507,1869,eng,4608
7503,Q730501,1872,eng,329
8873,U269795,1987,eng,403
5432,Q6472451,2009,en-US,2762
6544,X2897258,2008,eng,1442
6393,P427920,1997,eng,716
2199,S89723,1949,en-US,1357
7094,U30314465,2016,eng,1301
9198,Q24761,1989,eng,593
1292,S5413,2005,eng,482
5204,W138397,2005,eng,877
430,Y4929,2002,en-US,13279
1652,U568645,2007,en-US,3079
6602,Q359581,1978,eng,254
8355,P11690,2003,eng,1192
6410,X48758,2000,en-GB,453
8216,W392217,1996,eng,349
9572,U16042305,2012,eng,700
5544,W10677277,2012,en-US,2552
3743,Q336161,1977,,775
2652,P18803640,2015,eng,6017
2232,R17888952,2013,eng,4466
2205,Q23692271,2011,eng,6685
6243,V7932146,2011,eng,1421
4410,T349254,,eng,28
9772,T15764,2004,,1072
5673,T17324,1999,,386
1670,Y104189,2005,en-US,6412
3932,R29802,2006,,986
5785,S123933,1944,eng,674
27,Q1,2005,eng,27520
2927,U479415,1995,en-US,1603
9148,V111306,2006,eng,872
4244,U292275,1890,eng,456
7601,T2983654,2008,en-US,1242
7865,Q14744381,2012,eng,769
1837,S17306293,2013,en-US,3531
4608,X34988,1990,en-GB,270
5017,Y8534799,2011,en-US,1313
3281,P20578940,2014,eng,5202
5045,T3304,2002,eng,1155
6704,Y139569,1993,en-US,760
7509,Q361081,1983,eng,491
9097,R21913812,2014,eng,1187
8903,R762462,1988,en-US,315
778,W30597,1831,eng,3255
6617,W95747,1975,,688
7479,Q7981,1997,,199
6501,U16315,1949,eng,1298
5125,P223380,2002,eng,3522
8208,R9815702,2011,en-US,1728
6769,Y17860739,2013,eng,2445
9609,V400906,1985,en-US,298
5063,X16093188,2013,eng,1862
7445,P17257990,2013,eng,2073
1232,U6425,2002,en-US,1871
7543,T80834,2003,eng,1243
5885,Q49251,1997,,370
1347,X20926278,2014,en-US,8563
181,R168642,1965,eng,11754
1042,U365,1987,en-US,2408
5071,S1013383,1999,eng,1083
1452,P85990,2005,eng,7803
7737,W60177,1907,eng,777
4512,W93947,2007,eng,1424
7276,W958277,1992,en-US,1408
9574,S4162673,2008,eng,1259
9384,X3419808,2008,eng,2117
7609,Q5600151,2008,en-US,2784
446,X102868,1887,eng,6954
1122,W12751687,2012,eng,7499
5386,Q53061,1912,eng,1133
3758,X76658,1983,en-US,1264
5642,R5551522,2009,eng,1683
9708,Q261161,2006,,508
483,S5113,1961,en-US,5297
1181,S6423,1999,eng,2225
2691,S33453,2007,eng,2586
7500,V46676,1981,,643
9629,U8515,1997,en-US,221
9479,Q21433251,2014,eng,288
4844,X225038,1954,en-US,1264
9410,V20168816,2014,eng,1502
5506,S9265453,2011,eng,2519
3954,U32585,1890,eng,1932
7790,S7701043,2011,ara,1329
7074,P13020,1597,eng,685
6665,U31335,1982,en-US,601
1782,Y17347389,2013,eng,10775
863,V301736,1988,en-US,1326
6084,R197512,2004,en-US,720
2766,S38333,1995,eng,1849
4008,S16109563,2012,eng,4428
1723,S11710373,2014,eng,5617
5454,X430968,2007,en-US,1628
1315,Y25179,2003,eng,5024
5837,X16280678,2014,eng,1112
2626,S18798983,2015,eng,11884
9487,T8710484,2010,fre,761
8497,Q6493321,2009,en-US,1211
3196,X801178,1993,eng,632
888,S98573,1955,eng,1570
9645,Q23031,1991,eng,863
8461,T25773504,2016,eng,1657
6549,P7907680,2010,eng,944
9217,S376613,1997,en-US,504
5405,T20829994,2014,eng,2636
2465,W56627,2006,eng,2166
4047,W52397,1993,eng,2689
1515,W81227,2006,eng,5662
3792,Q4701,2006,eng,2925
4755,W12967,1983,en-US,3850
2932,Y7728889,2012,en-US,7351
3944,V475276,1997,en-US,137
8686,X129798,1895,eng,1148
4474,T18079804,2014,eng,5550
7875,V18505836,2012,eng,1538
5323,U112755,2002,eng,1091
7751,X12029468,2012,eng,1451
5327,T457264,1949,eng,833
9099,P18781540,2014,eng,1393
5431,W114187,2002,en-US,648
3542,T15014,2001,eng,1635
492,W7967,1986,en-US,6579
2161,V18189606,2014,eng,8622
8641,R17158532,2016,eng,3003
7606,U12075,1921,en-US,406
5767,X760168,1994,,43
4625,V11970096,2011,eng,2047
5693,Q3106441,2008,en-US,1091
1776,S11381643,2011,eng,4884
3426,X15739018,2012,eng,5320
4205,Q59151,1941,eng,1907
2050,P2985500,2008,en-CA,1027
1637,W9378297,2011,en-US,8656
4600,R6080822,2009,,1889
8798,R481462,1977,eng,140
1730,X16278318,2015,en-GB,9359
6861,U7059135,2010,eng,1882
4616,P32530,2001,en-US,494
7903,R22020052,2014,eng,2589
549,P231850,1948,en-US,1902
7093,S347143,2007,,2254
2905,Q17380041,2013,eng,6169
850,S13538873,2012,eng,20150
3550,Q783291,2007,eng,5223
4653,U14905,1813,eng,588
4503,Y99329,1749,eng,765
6055,S91203,1936,eng,420
3934,W171547,1789,en-US,541
4087,R187812,2005,,2063
3471,T1238684,2008,eng,3233
4706,Y18594409,2014,eng,3156
4302,Y2202049,2008,eng,1920
528,W34897,1991,eng,2471
2401,P22571540,2015,eng,3807
3831,T73864,1999,en-US,999
8783,P760110,1994,eng,233
8643,Q287861,2001,eng,1127
9277,R64732,1987,eng,381
2754,T32504,1998,eng,999
9933,V1197646,1997,eng,298
1694,W40317,2007,en-US,2214
6971,Y13331199,2012,,502
5495,Y10669,2000,en-US,460
2132,T113934,1984,en-US,1432
8304,S18404093,2014,eng,1158
1739,V2666,1987,eng,2133
3065,V32446,1985,en-US,608
3439,V89716,2004,eng,3229
5790,U152695,2005,en-US,1469
333,U2153405,2007,eng,24112
7518,S688663,2007,,375
8508,Y11229,1978,eng,786
6098,Q15717721,2012,eng,2354
4492,V7826116,2010,en-US,2449
4643,U1999475,2009,en-US,1868
3739,P151370,1986,en-US,1100
9354,V10803806,2011,eng,847
8382,S4813,2002,eng,906
6899,Q18982011,2014,eng,1360
712,X10988,1996,eng,5743
825,U5960325,2009,eng,8654
6650,U61905,1991,eng,658
2985,X4538,1996,,1748
2122,W662597,2000,en-US,2498
4350,X17234658,2014,eng,5563
834,W4502877,2008,eng,9189
5510,Q77281,1984,eng,165
672,T16304,1934,eng,8713
9180,Y64949,1980,eng,311
2204,Q15823461,2013,eng,5320
3323,X5338,1843,eng,578
1177,W7619057,2010,,9979
6238,W93797,1996,eng,680
5078,S4758093,2009,en-US,2076
4927,X456028,2004,eng,644
3666,X15778138,2012,eng,1942
6767,T17834904,2014,eng,3032
3802,Q922991,2005,en-GB,2022
1831,U12849385,2012,en-US,3704
1360,S472343,2008,en-US,4435
4661,S61663,1994,eng,661
6266,X10637748,2011,eng,2419
2759,R8962,2000,,2916
4324,X16140408,2013,eng,2935
7450,R5557442,2006,ara,1593
4746,V7186,1848,eng,1132
1712,Q338691,2005,eng,7161
3833,U40425,1912,eng,1977
7120,W23168817,2008,eng,1669
7764,R22892122,2015,eng,2423
7898,W6419887,2009,en-US,2555
4924,P99610,1997,eng,552
477,Y78129,1997,eng,8032
8737,R769712,1996,eng,658
6605,R49322,2002,eng,756
7534,R8492,1992,en-US,243
9915,R10196362,2011,eng,1205
330,U228665,1990,eng,8212
9733,Y12042279,2012,eng,1039
4933,T465904,1988,,443
5326,W216377,1981,eng,1119
4102,Q22843341,2014,eng,4577
7544,U5055,1991,eng,718
2918,W17802747,2013,eng,3619
9463,P41820,1950,eng,522
3030,R8718952,2010,en-US,110
777,Q227941,2001,en-US,2448
270,S12873,1938,en-US,14920
3343,U16071745,2013,eng,4527
5300,V17231976,2013,eng,1857
4320,Q95621,1995,eng,920
8268,X17838528,2016,eng,4074
7428,P364550,1689,eng,120
9934,U117835,1995,,596
5397,Q192341,2005,,531
9464,T5024334,2009,eng,1073
8588,R432,1985,eng,683
3470,Q184661,2000,eng,820
3650,X6748,1996,en-GB,2098
8359,R6251012,2009,eng,1110
2301,Y6043849,2009,eng,5069
5575,Y60229,2001,eng,907
3921,W21337,2005,eng,1403
3885,S29780253,2016,eng,7736
2653,U21423525,2014,eng,4002
7972,T836984,2002,,1053
3421,W8255917,2010,eng,1414
7989,Y20878809,2014,eng,1808
9616,P562930,2007,en-US,355
1497,S348573,1952,,1403
5128,Q4031,2005,,877
7797,U395875,1991,eng,669
3050,W9509287,2011,en-US,1598
623,W18775247,2014,eng,12447
7661,X82888,1899,por,363
7666,W7870457,2010,eng,582
2957,R121732,1955,eng,1156
9030,U12583975,2011,eng,874
8267,S5628753,2009,eng,1065
1621,V6452796,2008,,3120
9493,S114143,1998,en-US,426
2726,S15283043,2013,eng,5514
6002,Y76659,1984,en-US,407
9133,Y62479,2000,en-US,128
4187,R6572,1977,en-US,268
5417,P64860,1988,,634
9654,T9440324,1998,,959
6177,R4313522,2009,en-US,3631
9095,V57736,1982,eng,704
7115,S62103,1987,eng,58
8131,Q41701,1973,eng,503
7758,S21489683,2014,eng,1618
2381,Y1829709,2008,en-US,2513
4856,W16085517,2013,eng,2927
1421,S10073,2005,eng,4553
5181,V79426,2006,eng,330
9361,Q170171,2002,en-US,1354
5479,W9792287,2011,eng,2549
4058,Q13547381,2012,eng,3736
5659,U84135,2005,eng,876
2709,R14662,1830,eng,1273
3680,S31623,2003,en-US,734
890,P29580,1953,eng,1675
2487,T68494,2000,eng,3853
8574,U7906105,2010,eng,2006
5164,X23346918,2015,eng,1709
1023,Q35231,1994,eng,1796
4738,R16247792,2013,eng,2648
958,Y3579,1908,,1438
6926,P20499240,2014,eng,1513
726,S2373,1997,en-US,1785
1675,W5187,1988,en-US,1139
4448,T15993374,2012,eng,2006
7542,Q22009741,2014,eng,1419
5189,W28407,1885,eng,844
3149,S196613,2005,en-US,4034
5457,W17558817,2014,eng,2585
2942,S42933,1966,eng,721
4372,W7766027,2012,en-CA,3349
9319,Q8163161,2009,eng,92
2229,S227603,1994,en-US,1526
5571,Q260791,1978,eng,306
9355,W9166877,2011,eng,2460
2029,Y815309,2007,eng,5255
1140,S5287473,2010,eng,7766
1753,Y11561469,2011,eng,5476
1246,R45112,1997,eng,2846
7863,R6801652,2008,eng,116
7178,Q17232261,2013,eng,2449
7218,X11309018,2011,eng,842
2903,Y35519,1988,en-GB,1282
6322,S7073,1994,,587
6869,T2579284,1974,eng,227
4921,Q11544421,2013,eng,2621
6328,X9724798,2011,en-US,2581
9807,Q21981841,2015,en-CA,2575
9128,U9065265,2011,en-US,1097
9644,Q22840421,2016,eng,4228
2202,X22188,2002,eng,2345
2597,U10065,1989,eng,765
6736,R367802,1952,eng,213
684,P12127810,2013,eng,11843
6820,U1875,1976,eng,548
509,T1358844,2008,eng,6838
4309,P159760,1994,,1065
10000,T8914,1998,,364
8329,R7062,2000,eng,959
6890,U15752115,2013,eng,720
8707,S214333,2004,,342
7021,U34605,1985,eng,373
522,X49628,2004,eng,17001
5335,V1774836,2008,en-US,1834
3346,V383206,1866,eng,1847
8373,V623976,2007,eng,2393
9200,R2854962,2008,,272
8728,X563458,1984,eng,112
9228,P7894870,2010,eng,151
6913,S25403,2003,eng,1355
6429,Q48811,,eng,360
2814,P13618440,2014,eng,8247
7831,W4488657,1963,ara,625
8743,X13096848,2012,eng,258
2389,T542414,2004,eng,1147
7100,S13111733,2014,eng,2491
4188,W24137,1994,eng,1330
793,P3980,1967,eng,5440
722,Y9539,1992,en-US,2145
28,T7624,1954,eng,26886
8444,U4946005,2009,en-US,1223
8339,T7683254,2010,eng,584
7217,X13618,2004,eng,619
4920,R3121162,2008,en-US,3047
3146,R20819682,2014,eng,3412
9911,V420496,1998,en-US,244
4613,W33547,1971,eng,1503
124,S7937843,2010,eng,42254
306,S5203,1992,en-US,9090
512,Y23919,1849,en-US,1055
537,S12609433,2011,eng,9515
3098,W13147,2005,eng,1861
2577,Y127459,2007,eng,3573
598,W45107,1995,eng,6023
738,R9822,1971,,2718
4841,V17899696,2013,eng,2993
8775,P25772000,2015,eng,2328
9901,R7257982,2005,eng,1130
9647,T48974,1977,en-GB,1221
9219,Y5291189,2009,en-US,575
6966,T17994,1999,eng,912
6087,Y16349,1938,eng,1374
398,W1097,2001,eng,5063
7105,U8752885,2011,eng,1117
8934,Q621,2003,,508
4455,U165395,1973,eng,804
8278,W6688087,2009,en-GB,1802
5489,P12637490,2012,eng,2107
3069,U38315,2001,eng,1207
1790,W14568987,2012,en-US,5220
1991,Y8935689,1987,eng,2666
2979,Y2906039,2008,eng,2133
2296,U232145,1997,en-GB,512
6848,Q9644151,2011,eng,2612
4864,S7132363,2010,en-US,1265
7032,R61672,1954,fre,1131
7025,V26506,2007,eng,1065
6137,V20706316,2014,eng,1894
6173,Y16619,1835,eng,590
5716,P142080,1963,eng,178
6950,S7307503,2011,en-US,1404
8996,Y4339,1977,en-GB,751
7478,W15737147,2012,eng,1820
573,T1274,1998,en-US,4191
802,Q7108001,2010,en-US,11875
1048,Y108229,1997,en-US,1416
776,V567616,1997,eng,192
642,T5064,2007,eng,9392
867,W3867,2005,eng,9622
3335,P12987640,2012,eng,1706
7046,S543103,2004,en-US,747
1190,U10054335,2011,eng,9257
9715,X701738,2005,eng,1575
9036,T24724,2003,eng,911
1536,R43892,1996,en-US,958
6289,U29610595,2016,eng,2980
1705,U28815,1984,eng,1980
2193,X4268,2001,,2616
9321,X8110748,2007,jpn,90
4838,W126807,2007,eng,3551
2403,U45195,1924,eng,2446
6099,X16079228,2012,eng,1755
945,P9369720,2011,eng,5464
6183,Q47881,2006,,302
2451,W9517,2001,eng,1991
2327,S21343,2002,eng,2106
4965,Y33569,1971,en-US,1384
3973,W592657,1970,eng,978
3029,X43328,1980,eng,868
611,R7332,1977,eng,5743
8427,Q8389671,2011,eng,2206
155,Q15241,1954,en-US,6980
8474,U13065,1991,eng,503
9265,Y822989,1995,en-US,590
538,W386187,1994,eng,6635
1999,Y249,1934,eng,2526
9903,S625603,2006,eng,501
3309,Y7779059,2010,eng,1680
1867,P9496240,2008,eng,5091
4242,R164542,1941,en-US,290
8602,U1296415,1989,eng,439
247,R36072,1989,en-US,6148
841,P42900,2006,eng,5926
8793,W342667,2005,,435
5733,S125553,1992,en-US,978
6973,W76667,1986,en-US,223
8162,S12923,1764,eng,1293
8877,W67657,1998,,63
6700,V18211536,2014,eng,1816
9730,W484167,2001,en-US,138
3244,Q24431,2004,eng,1122
3713,S85733,2006,eng,1381
6366,T6407014,2009,eng,2540
9077,X13316328,2010,eng,2408
6035,R107772,1991,eng,494
7387,T675614,2001,eng,1132
3643,U175675,1974,eng,1840
3823,Y7926569,2011,en-US,2208
4717,S508413,1997,,774
4642,T11574,1982,eng,723
6539,V15746,2001,en-US,566
7024,Y2678349,2006,ara,1089
3193,Q16071701,2013,eng,3789
3598,W597,2005,en-US,1108
980,Q71811,2006,eng,6493
9610,P17339590,2013,ara,1220
6530,X72978,1589,en-US,1062
3044,V1375896,2008,,925
1345,R25574782,2015,eng,8964
2713,W452157,2004,,53
158,P6310,1964,eng,8473
8388,U28485,1990,en-US,222
7406,R1157452,2002,eng,164
4232,T7194,1993,eng,1541
5185,V20509356,2014,eng,1498
6144,X34508,1995,eng,176
7434,S17257993,2013,eng,1789
4550,V49006,2005,eng,956
8927,V10508526,2011,en-US,561
8452,V5946,1987,,762
3347,U12558285,2013,eng,6562
1197,X13615258,2012,eng,4769
2677,R48002,2001,eng,1117
7621,Q13419891,2012,eng,1033
1356,U3428935,2008,eng,3891
9035,U15762975,2012,eng,962
5042,V74036,1997,eng,983
3109,P77430,1969,eng,2471
4209,S7164343,2010,en-US,1051
9019,P10090,1999,en-US,178
9767,Q608601,1979,eng,397
5980,U26085,2004,eng,588
5763,W10577,1981,en-US,598
8241,Y112879,2007,eng,477
3785,R52372,1973,eng,468
2596,Y7936809,2010,eng,2529
9218,U13115995,2013,en-US,1678
9545,V576666,1982,en-US,470
5390,R4415692,2009,en-US,522
4743,T6441654,2009,en-US,39
7350,U163465,1978,eng,983
1467,W4912857,2008,eng,7130
3965,R32502,1999,eng,1207
6728,W13157,2003,en-GB,913
9613,W18722887,2014,eng,1281
1323,S769483,2005,eng,4392
563,R140082,2003,en-GB,5029
783,Q4134071,2009,eng,3204
9032,Y4099,1999,en-US,549
4819,T2213324,2008,eng,2002
356,Q78411,1999,eng,12794
6875,V1009996,2007,eng,581
5587,V2017056,2008,,2202
1804,U1466455,2003,en-US,4126
7999,P17201110,2013,eng,1347
6547,T48834,1997,eng,757
2676,R20518872,2007,eng,5733
9358,S72623,1994,eng,504
8953,R125542,1992,,460
6237,V6455256,2010,eng,1187
4162,U2936415,2008,en-US,2574
6402,Q37451,2002,en-US,690
6376,R175242,1999,eng,1113
4128,W28449257,2016,eng,4614
1351,Y13139,2006,en-US,3104
6105,T11866694,2012,eng,2444
5597,P16068780,2014,eng,3473
9818,Y1350249,1994,eng,34
8371,Y228199,1996,eng,141
7370,S267243,1983,eng,535
5996,R900892,1973,eng,537
451,X50398,1817,eng,8616
9694,Q4505161,2008,eng,1496
4057,S9503,2005,eng,2586
4895,Y40329,2004,eng,1099
7377,W22417,1999,eng,291
8347,T61834,1955,en-US,983
5428,R112292,2006,,1207
4003,Y387749,1880,eng,751
6382,R18452,1965,,1113
6323,X10618,1982,eng,537
5887,Q10757771,2011,en-US,1737
6085,P25131600,2015,eng,2499
8454,Y5559,2001,eng,304
3958,Q3289281,2008,en-US,2637
8511,P13502970,2012,en-US,781
1595,Q318431,1994,eng,2585
9624,Q5571,2002,en-US,770
5177,V10846336,2010,eng,3126
9815,R5103512,2009,,111
4614,X3648,2006,,2748
1972,X19668,1993,en-US,931
8458,Q12900491,2012,eng,1385
7967,V1173576,2008,eng,732
7846,W197457,2007,en-US,528
2021,V690926,2007,eng,1127
4379,R294042,2006,eng,893
468,U37415,1937,eng,9005
3493,R34452,1988,eng,2069
2999,R25152052,2015,eng,4336
7099,S8805443,2011,eng,837
9930,U16128105,2013,en-US,1779
1985,R8520362,2010,eng,1962
3380,Y3522419,2002,eng,2014
5614,S23492613,2015,,2043
613,W3407877,2008,en-GB,15953
3871,P80670,1972,,602
4103,V14376,1992,eng,2520
2528,X16158558,2013,eng,3641
8331,X343718,2005,eng,1162
694,R2120652,2008,en-US,4743
4260,W95887,2001,en-US,1906
7998,Y174879,1961,,166
4186,V327246,1953,,24
3078,P240130,1980,en-GB,1562
7170,Q76661,1987,en-GB,197
1873,S16703,2007,eng,6024
6949,Y12171769,2011,eng,1476
6320,U38505,1989,,543
5798,U43255,1987,eng,1075
7214,S31333,1997,eng,499
5241,T61264,1996,en-US,1834
6675,U46755,1972,eng,1018
3085,T5954,1930,eng,1318
4067,P113310,1988,eng,2199
57,U37435,2001,en-US,26522
2774,P23664710,2015,en-US,3420
4,W2657,1960,eng,72586
9084,W32987,1998,,908
4002,Q19346451,2014,eng,2460
2399,S43893,2003,en-GB,548
2566,R748862,1995,en-US,513
455,U42155,2005,en-US,6646
579,T197084,1960,eng,1864
7314,Y229149,1998,eng,55
7726,W27868677,2016,en-US,804
8244,X1233478,2008,en-US,475
7376,X13117308,2012,eng,800
1946,T2702704,2008,en-US,3989
2864,W490867,2004,eng,2110
9850,Y17563539,2009,eng,1403
929,T547094,1954,eng,4383
1891,X6050298,2009,en-US,4211
7065,R5957702,2009,en-US,1126
1651,V13188676,2014,eng,11887
4150,T17167084,2013,eng,3475
6259,V22026,1984,eng,483
9346,Y8437379,2010,eng,1327
8498,S7992363,2009,fre,1671
8090,U350065,1978,eng,190
2007,T113304,2000,eng,3391
9004,T86524,1982,eng,606
9822,T716944,1975,en-GB,561
189,S33,1955,eng,9365
5069,V895886,1940,,198
567,R10032672,2011,eng,17457
5872,T9748274,,en-US,179
1820,P5047880,2009,eng,3102
7221,V23398806,2014,eng,2345
1253,P152380,1934,en-US,3295
9540,R581552,1919,eng,575
1835,X4008,2000,eng,2393
5563,Y93269,1949,eng,1521
7643,T18170134,2014,eng,991
5555,P17204860,2013,eng,2153
8889,T23714544,2016,eng,1318
2194,S25494343,2016,eng,12298
2992,S94803,1971,eng,437
280,X11614718,2011,eng,24271
9887,X503248,2007,eng,1247
6280,U219535,1971,eng,465
3805,V6777616,2010,eng,4480
4123,S27401883,2016,eng,1876
7390,T6589074,2006,eng,1242
3216,W6135237,2009,eng,5027
8754,T6303704,2011,en-US,1071
7444,T9454,1807,eng,231
6017,R192892,1927,eng,549
348,W16143347,2014,eng,36910
6710,T8354134,2011,eng,2833
1559,P12716010,2012,eng,5182
2855,U18667945,2014,eng,2980
3227,T13588394,2012,eng,2374
2509,R17999892,2013,eng,2909
3639,T511614,1956,eng,634
4549,P2113410,2008,en-US,3319
8705,W8643407,2011,eng,985
1478,W775597,1938,eng,1130
2448,Q6316821,2008,eng,1261
5646,U73095,1998,en-US,932
1385,U20819685,2014,eng,8606
6467,Q765811,1982,en-US,489
8520,S18045473,2002,eng,852
4191,T68984,1962,en-US,1054
1580,S37793,1879,eng,2701
6689,S287633,2000,eng,593
4620,R781182,1990,en-US,548
6370,R23714532,2015,eng,1950
910,T51964,2005,eng,6878
5224,Y6918909,2011,en-US,1603
8426,T18191814,2013,eng,498
1150,Y15159,1995,eng,1344
7103,X6678,1986,eng,986
1469,Q774001,1963,eng,831
4089,U297135,2001,,1215
5490,W280277,2003,eng,760
7709,V15733346,2012,eng,1510
9290,W52367,2001,eng,641
1415,Y10127019,2011,en-US,1854
6428,U31538635,2016,eng,1743
6290,S954303,2005,en-US,289
1065,R25735012,2015,eng,10254
8315,Y23745189,2015,en-US,1432
4392,U9355,2005,eng,1438
5201,W41707,1999,eng,611
111,Q10441,2005,eng,18027
6996,U64895,1988,eng,1104
2680,Y52309,1791,eng,2159
6377,Q93801,2003,eng,773
3869,Q11711,2003,eng,1180
4307,S17830123,2014,eng,3366
3145,P17448960,2013,eng,4232
9614,S341553,2006,en-US,713
3224,P2750180,2003,ara,2031
6629,T29034,1954,,776
1016,S32263,2001,en-GB,3212
1814,X8492768,2011,eng,6006
4918,W27252717,2016,eng,3848
8609,Q724371,1833,en-US,205
8419,Y252999,2002,eng,312
5838,P2102600,2008,eng,1314
7752,P1457790,2005,swe,1269
4484,V12413836,2012,,608
1781,S191113,2003,eng,2832
3023,Q4921,1889,eng,3051
231,R556602,2007,eng,26614
5058,Q6323821,2009,eng,2592
9162,W37377,2005,en-US,439
1483,Y5098079,2009,eng,3549
6355,V18764826,2013,eng,1929
6061,V423156,1948,eng,613
9787,U18271235,2014,eng,1555
2518,T133664,2005,eng,1321
7397,T15815364,2013,eng,1836
4423,V238126,1996,eng,1307
4716,T210834,1901,eng,1329
206,S10507293,2012,en-US,35681
3388,U373755,1936,eng,1589
2954,S407813,1982,,2261
9552,R9532302,2011,eng,2341
9403,X643988,1982,eng,378
6201,V93726,2006,,584
3796,T5510384,2009,eng,1587
4994,V11466,1989,eng,1201
1998,S833253,1996,,774
7035,Y1126719,2008,eng,767
7208,R16342,1959,eng,795
5599,U13815,1990,eng,265
9414,W8150317,2011,en-US,964
7529,R12031532,2011,eng,1866
7205,S95643,2004,en-US,1274
2732,T18414,1516,eng,1887
2242,S34993,1991,,544
5422,U28220985,2016,eng,2896
7383,X7998,1995,en-US,197
4043,X5508,1992,,181
9677,X663098,2006,en-US,1013
3808,T48464,1953,,1615
4839,X9751378,2011,en-US,2233
7833,W17567,1909,eng,1242
